20220421|15|0|0|
20220421|16|0|0|
20220421|17|0|0|
20220421|18|0|0|
20220421|19|0|0|
20220421|20|0|0|
20220421|21|0|0|
20220421|22|0|0|
20220421|23|0|0|
20220422|2|0|0|
20220422|3|0|0|
20220422|4|0|0|
20220422|5|0|0|
20220422|6|0|0|
20220422|7|0|0|
20220422|8|0|0|
20220422|9|0|0|
20220422|13|0|0|
20220422|14|0|0|
20220422|15|0|0|
20220422|16|0|0|
20220422|17|0|0|
20220422|18|0|0|
20220422|19|0|0|
20220422|20|0|0|
20220422|21|0|0|
20220422|22|0|0|
20220422|23|0|0|
20220425|2|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|3|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|4|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|5|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|6|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|7|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|8|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|9|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|13|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|14|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|15|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|16|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|17|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|18|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|19|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|20|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|21|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|22|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|23|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|ERR.- Excepción de E/S: The Network Adapter could not establish the connection|
20220425|2|0|0|
20220425|3|0|1|
20220425|4|0|0|
20220425|5|0|2|
20220425|6|0|0|
20220425|7|0|2|
20220425|8|0|0|
20220425|9|2|0|
20220425|13|0|2|
20220425|14|1|2|
20220425|15|0|0|
20220425|16|0|2|
20220425|17|0|2|
20220425|18|0|2|
20220425|19|2|1|
20220425|20|0|2|
20220425|21|0|2|
20220425|22|0|0|
20220425|23|0|0|
20220425|2|0|0|
20220425|3|0|0|
20220425|4|0|0|
20220425|5|0|0|
20220425|6|0|0|
20220425|7|0|0|
20220425|8|0|0|
20220425|9|2|0|
20220425|13|0|0|
20220425|14|0|0|
20220425|15|0|0|
20220425|16|0|0|
20220425|17|0|2|
20220425|18|0|2|
20220425|19|0|0|
20220425|20|0|0|
20220425|21|0|0|
20220425|22|0|0|
20220425|23|0|0|
20220425|2|0|0|
20220425|3|0|0|
20220425|4|0|0|
20220425|5|0|0|
20220425|6|0|0|
20220425|7|0|0|
20220425|8|0|0|
20220425|9|2|0|
20220425|13|0|0|
20220425|14|0|0|
20220425|15|0|0|
20220425|16|0|0|
20220425|17|0|2|
20220425|18|0|2|
20220425|19|0|0|
20220425|20|0|0|
20220425|21|0|0|
20220425|22|0|0|
20220425|23|0|0|
20220426|2|0|0|
20220426|3|0|0|
20220426|4|0|0|
20220426|5|0|0|
20220426|6|0|0|
20220426|7|0|0|
20220426|8|0|0|
20220426|9|0|0|
20220426|13|0|0|
20220426|14|0|0|
20220426|15|0|0|
20220426|16|0|0|
20220426|17|0|0|
20220426|18|0|0|
20220426|19|0|0|
20220426|20|0|0|
20220426|21|0|0|
20220426|22|0|0|
20220426|23|0|0|
20220427|2|0|0|
20220427|3|0|0|
20220427|4|0|0|
20220427|5|0|0|
20220427|6|0|0|
20220427|7|0|0|
20220427|8|0|0|
20220427|9|0|0|
20220427|13|0|0|
20220427|14|0|0|
20220427|15|0|0|
20220427|16|0|0|
20220427|17|0|0|
20220427|18|0|0|
20220427|19|0|0|
20220427|20|0|0|
20220427|21|0|0|
20220427|22|0|0|
20220427|23|0|0|
20220428|2|0|0|
20220428|3|0|0|
20220428|4|0|0|
20220428|5|0|0|
20220428|6|0|0|
20220428|7|0|0|
20220428|8|0|0|
20220428|9|0|0|
20220428|13|0|0|
20220428|14|0|0|
20220428|15|0|0|
20220428|16|0|0|
20220428|17|0|0|
20220428|18|0|0|
20220428|19|0|0|
20220428|20|0|0|
20220428|21|0|0|
20220428|22|0|0|
20220428|23|0|0|
20220429|2|0|0|
20220429|3|0|0|
20220429|4|0|0|
20220429|5|0|0|
20220429|6|0|0|
20220429|7|0|0|
20220429|8|0|0|
20220429|9|0|0|
20220429|13|0|0|
20220429|14|ERR.- Excepción de E/S: Connection reset by peer: socket write error|ERR.- Excepción de E/S: Connection reset by peer: socket write error|
20220429|15|ERR.- Excepción de E/S: Connection reset by peer: socket write error|ERR.- Excepción de E/S: Connection reset by peer: socket write error|
20220429|16|ERR.- Excepción de E/S: Connection reset by peer: socket write error|ERR.- Excepción de E/S: Connection reset by peer: socket write error|
20220429|17|ERR.- Excepción de E/S: Connection reset by peer: socket write error|ERR.- Excepción de E/S: Connection reset by peer: socket write error|
20220429|18|ERR.- Excepción de E/S: Connection reset by peer: socket write error|ERR.- Excepción de E/S: Connection reset by peer: socket write error|
20220429|19|ERR.- Excepción de E/S: Connection reset by peer: socket write error|ERR.- Excepción de E/S: Connection reset by peer: socket write error|
20220429|20|ERR.- Excepción de E/S: Connection reset by peer: socket write error|ERR.- Excepción de E/S: Connection reset by peer: socket write error|
20220429|21|ERR.- Excepción de E/S: Connection reset by peer: socket write error|ERR.- Excepción de E/S: Connection reset by peer: socket write error|
20220429|22|ERR.- Excepción de E/S: Connection reset by peer: socket write error|ERR.- Excepción de E/S: Connection reset by peer: socket write error|
20220429|23|ERR.- Excepción de E/S: Connection reset by peer: socket write error|ERR.- Excepción de E/S: Connection reset by peer: socket write error|
20220429|2|0|0|
20220429|3|0|0|
20220429|4|0|0|
20220429|5|0|0|
20220429|6|0|0|
20220429|7|0|0|
20220429|8|0|0|
20220429|9|0|0|
20220429|13|0|0|
20220429|14|0|0|
20220429|15|0|0|
20220429|16|0|0|
20220429|17|0|0|
20220429|18|0|0|
20220429|19|0|0|
20220429|20|0|0|
20220429|21|0|0|
20220429|22|0|0|
20220429|23|0|0|
20220503|2|0|0|
20220503|3|0|0|
20220503|4|0|0|
20220503|5|0|0|
20220503|6|0|0|
20220503|7|0|0|
20220503|8|0|0|
20220503|9|0|0|
20220503|13|0|3|
20220503|14|0|3|
20220503|15|0|0|
20220503|16|0|0|
20220503|17|0|0|
20220503|18|0|3|
20220503|19|0|0|
20220503|20|0|3|
20220503|21|0|0|
20220503|22|2|2|
20220503|23|0|0|
20220503|2|0|0|
20220503|3|0|0|
20220503|4|0|0|
20220503|5|0|0|
20220503|6|0|0|
20220503|7|0|0|
20220503|8|0|0|
20220503|9|0|0|
20220503|13|0|0|
20220503|14|0|0|
20220503|15|0|0|
20220503|16|0|0|
20220503|17|0|0|
20220503|18|0|0|
20220503|19|0|0|
20220503|20|0|3|
20220503|21|0|0|
20220503|22|0|0|
20220503|23|0|0|
20220503|2|0|0|
20220503|3|0|0|
20220503|4|0|0|
20220503|5|0|0|
20220503|6|0|0|
20220503|7|0|0|
20220503|8|0|0|
20220503|9|0|0|
20220503|13|0|0|
20220503|14|0|0|
20220503|15|0|0|
20220503|16|0|0|
20220503|17|0|0|
20220503|18|0|0|
20220503|19|0|0|
20220503|20|0|0|
20220503|21|0|0|
20220503|22|0|0|
20220503|23|0|0|
20220503|2|0|0|
20220503|3|0|0|
20220503|4|0|0|
20220503|5|0|0|
20220503|6|0|0|
20220503|7|0|0|
20220503|8|0|0|
20220503|9|0|0|
20220503|13|0|0|
20220503|14|0|0|
20220503|15|0|0|
20220503|16|0|0|
20220503|17|0|0|
20220503|18|0|0|
20220503|19|0|0|
20220503|20|0|0|
20220503|21|0|0|
20220503|22|0|0|
20220503|23|0|0|
20220503|2|0|0|
20220503|3|0|0|
20220503|4|0|0|
20220503|5|0|0|
20220503|6|0|0|
20220503|7|0|0|
20220503|8|0|0|
20220503|9|0|0|
20220503|13|0|0|
20220503|14|0|0|
20220503|15|0|0|
20220503|16|0|0|
20220503|17|0|0|
20220503|18|0|0|
20220503|19|0|0|
20220503|20|0|0|
20220503|21|0|0|
20220503|22|0|0|
20220503|23|0|0|
20220504|2|0|0|
20220504|3|0|0|
20220504|4|0|0|
20220504|5|0|0|
20220504|6|0|0|
20220504|7|0|0|
20220504|8|0|0|
20220504|9|0|0|
20220504|13|0|0|
20220504|14|0|0|
20220504|15|0|0|
20220504|16|0|0|
20220504|17|0|0|
20220504|18|0|0|
20220504|19|0|1|
20220504|20|0|0|
20220504|21|0|0|
20220504|22|0|0|
20220504|23|0|0|
20220505|2|0|0|
20220505|3|0|0|
20220505|4|0|0|
20220505|5|0|0|
20220505|6|0|0|
20220505|7|0|0|
20220505|8|0|0|
20220505|9|0|0|
20220505|13|0|0|
20220505|14|0|0|
20220505|15|0|0|
20220505|16|0|0|
20220505|17|0|0|
20220505|18|0|0|
20220505|19|0|0|
20220505|20|0|0|
20220505|21|0|0|
20220505|22|0|0|
20220505|23|0|0|
